pubmlst_id,resolution,reads,predicted_MLST.CC,predicted_MLST.ST,predicted_mecA,predicted_pvl,shared_hashes,MLST.CC,CC_filled,predicted_mlst_is_single,predicted_cc_is_correct,predicted_st_is_correct,predicted_mlst_is_correct
38609,1k,4000,CC5,5,MRSA,PVL*,76,CC5,CC5,TRUE,TRUE,TRUE,TRUE
38609,1k,5000,CC5,149,MRSA,PVL*,65,CC5,CC5,TRUE,TRUE,FALSE,TRUE
38609,1k,6000,CC5,149,MRSA,PVL*,56,CC5,CC5,TRUE,TRUE,FALSE,TRUE
38609,1k,7000,CC5,149,MRSA,PVL*,50,CC5,CC5,TRUE,TRUE,FALSE,TRUE
38609,1k,8000,CC5,149,MRSA,PVL*,48,CC5,CC5,TRUE,TRUE,FALSE,TRUE
38609,10k,1000,CC5,225,MRSA,PVL*,1420,CC5,CC5,TRUE,TRUE,FALSE,TRUE
38609,10k,2000,CC5,225,MRSA,PVL*,1031,CC5,CC5,TRUE,TRUE,FALSE,TRUE
38609,10k,3000,CC5,225,MRSA,PVL*,782,CC5,CC5,TRUE,TRUE,FALSE,TRUE
38609,10k,4000,CC5,225,MRSA,PVL*,628,CC5,CC5,TRUE,TRUE,FALSE,TRUE
38609,10k,5000,CC5,225,MRSA,PVL*,546,CC5,CC5,TRUE,TRUE,FALSE,TRUE
38609,10k,6000,CC5,225,MRSA,PVL*,470,CC5,CC5,TRUE,TRUE,FALSE,TRUE
38609,10k,7000,CC5,225,MRSA,PVL*,410,CC5,CC5,TRUE,TRUE,FALSE,TRUE
38609,10k,8000,CC5,225,MRSA,PVL*,377,CC5,CC5,TRUE,TRUE,FALSE,TRUE
38610,1k,6000,CC59,59,MSSA,PVL-,48,"",CC59,TRUE,TRUE,TRUE,TRUE
38610,1k,7000,CC59,59,MSSA,PVL-,42,"",CC59,TRUE,TRUE,TRUE,TRUE
38610,1k,8000,CC22,22,MRSA,PVL-,40,"",CC59,TRUE,FALSE,FALSE,FALSE
38610,1k,1000,CC59,59,MSSA,PVL-,152,"",CC59,TRUE,TRUE,TRUE,TRUE
38610,1k,2000,CC59,59,MSSA,PVL-,107,"",CC59,TRUE,TRUE,TRUE,TRUE
38610,1k,3000,"CC59,CC87","59,87",MSSA,PVL-,77,"",CC59,FALSE,TRUE,TRUE,TRUE
38610,1k,4000,"CC59,CC87","59,87",MSSA,PVL-,67,"",CC59,FALSE,TRUE,TRUE,TRUE
38610,1k,5000,CC59,59,MSSA,PVL-,58,"",CC59,TRUE,TRUE,TRUE,TRUE
38610,10k,1000,CC59,59,MRSA,PVL-,1349,"",CC59,TRUE,TRUE,TRUE,TRUE
38610,10k,2000,CC59,59,MSSA,PVL-,985,"",CC59,TRUE,TRUE,TRUE,TRUE
38610,10k,3000,CC375,375,MRSA,PVL-,758,"",CC59,TRUE,FALSE,FALSE,FALSE
38610,10k,4000,CC375,375,MRSA,PVL-,624,"",CC59,TRUE,FALSE,FALSE,FALSE
38610,10k,5000,CC59,59,MRSA,PVL-,535,"",CC59,TRUE,TRUE,TRUE,TRUE
38610,10k,6000,CC59,59,MRSA,PVL-,465,"",CC59,TRUE,TRUE,TRUE,TRUE
38610,10k,7000,CC59,59,MRSA,PVL-,411,"",CC59,TRUE,TRUE,TRUE,TRUE
38610,10k,8000,CC59,59,MRSA,PVL+,376,"",CC59,TRUE,TRUE,TRUE,TRUE
38611,1k,2000,CC8,8,MSSA,PVL*,104,"",CC12,TRUE,FALSE,FALSE,FALSE
38611,1k,3000,"CC1,CC8","1,8",MSSA,PVL*,76,"",CC12,FALSE,FALSE,FALSE,FALSE
38611,1k,6000,CC5,149,MRSA,PVL*,50,"",CC12,TRUE,FALSE,FALSE,FALSE
38611,10k,8000,CC1460,1460,MSSA,PVL*,356,"",CC12,TRUE,FALSE,FALSE,FALSE
38611,1k,4000,CC8,8,MSSA,PVL*,66,"",CC12,TRUE,FALSE,FALSE,FALSE
38611,1k,5000,CC8,8,MSSA,PVL*,59,"",CC12,TRUE,FALSE,FALSE,FALSE
38611,1k,1000,CC12,12,MSSA,PVL*,137,"",CC12,TRUE,TRUE,TRUE,TRUE
38611,10k,1000,CC12,12,MSSA,PVL*,1388,"",CC12,TRUE,TRUE,TRUE,TRUE
38611,10k,2000,CC12,12,MSSA,PVL*,999,"",CC12,TRUE,TRUE,TRUE,TRUE
38611,10k,3000,CC2924,2924,MSSA,PVL*,727,"",CC12,TRUE,FALSE,FALSE,FALSE
38611,10k,4000,"CC12,CC1460","12,1460",MSSA,PVL*,589,"",CC12,FALSE,TRUE,TRUE,TRUE
38611,10k,5000,CC2924,2924,MSSA,PVL*,511,"",CC12,TRUE,FALSE,FALSE,FALSE
38611,10k,6000,CC1460,1460,MSSA,PVL*,455,"",CC12,TRUE,FALSE,FALSE,FALSE
38611,10k,7000,CC1460,1460,MSSA,PVL*,401,"",CC12,TRUE,FALSE,FALSE,FALSE
38611,1k,7000,"CC22,CC5","22,149",MRSA,"PVL-,PVL*",45,"",CC12,FALSE,FALSE,FALSE,FALSE
38611,1k,8000,CC22,22,MRSA,PVL-,42,"",CC12,TRUE,FALSE,FALSE,FALSE
38612,1k,1000,CC8,8,MRSA,PVL+,161,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,1k,2000,CC8,8,MSSA,PVL*,118,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,1k,3000,CC8,8,MRSA,PVL*,89,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,1k,4000,CC8,8,MSSA,PVL*,77,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,1k,5000,CC8,8,MSSA,PVL*,70,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,1k,6000,CC8,"8,239","MSSA,MRSA",PVL*,56,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,1k,7000,CC8,8,MSSA,PVL*,52,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,1k,8000,CC8,8,MSSA,PVL*,50,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,10k,1000,CC8,8,MRSA,PVL+,1501,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,10k,2000,CC8,8,MRSA,PVL+,1063,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,10k,3000,CC8,8,MRSA,PVL+,808,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,10k,4000,CC8,8,MRSA,PVL+,645,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,10k,5000,CC8,8,MRSA,PVL+,549,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,10k,6000,CC8,8,MRSA,PVL+,474,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,10k,7000,CC8,8,MRSA,PVL+,410,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38612,10k,8000,CC8,8,MRSA,PVL+,373,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38692,1k,1000,CC30,30,MSSA,PVL-,157,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,1k,2000,CC30,30,MSSA,PVL-,108,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,1k,3000,CC30,30,MSSA,PVL-,82,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,1k,4000,CC30,30,MSSA,PVL-,69,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,1k,5000,CC30,30,MSSA,PVL-,59,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,1k,6000,CC30,30,MSSA,PVL-,52,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,1k,7000,CC30,30,MSSA,PVL-,47,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,1k,8000,CC30,30,MSSA,PVL-,45,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,10k,1000,CC30,30,MSSA,PVL-,1385,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,10k,2000,CC30,30,MSSA,PVL-,1031,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,10k,3000,CC30,30,MSSA,PVL-,757,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,10k,4000,CC30,36,MRSA,PVL-,616,CC30,CC30,TRUE,TRUE,FALSE,TRUE
38692,10k,5000,CC30,30,MSSA,PVL-,538,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,10k,6000,CC30,36,MRSA,PVL-,464,CC30,CC30,TRUE,TRUE,FALSE,TRUE
38692,10k,7000,CC30,30,MSSA,PVL-,408,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38692,10k,8000,CC30,36,MRSA,PVL-,374,CC30,CC30,TRUE,TRUE,FALSE,TRUE
38693,1k,1000,CC8,8,MRSA,PVL+,154,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,1k,2000,CC8,8,MSSA,PVL*,122,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,1k,3000,CC8,8,MRSA,PVL*,95,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,1k,4000,CC8,8,MSSA,PVL*,81,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,1k,5000,CC8,8,MSSA,PVL*,70,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,1k,6000,CC8,"8,239","MSSA,MRSA",PVL*,59,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,1k,7000,CC8,8,MSSA,PVL*,52,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,1k,8000,CC8,"8,239","MSSA,MRSA",PVL*,50,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,10k,1000,CC8,8,MRSA,PVL+,1454,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,10k,2000,CC8,8,MRSA,PVL+,1049,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,10k,3000,CC8,8,MRSA,PVL+,807,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,10k,4000,CC8,8,MRSA,PVL+,661,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,10k,5000,CC8,8,MRSA,PVL+,561,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,10k,6000,CC8,8,MRSA,PVL+,491,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,10k,7000,CC8,8,MRSA,PVL+,424,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38693,10k,8000,CC8,8,MRSA,PVL+,387,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,1k,1000,CC8,8,MRSA,PVL*,143,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,1k,2000,CC8,8,"MSSA,MRSA","PVL*,PVL+",112,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,1k,3000,CC8,8,MRSA,PVL*,91,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,1k,4000,CC8,8,MSSA,PVL*,79,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,1k,5000,CC8,8,MSSA,PVL*,68,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,1k,6000,CC8,"8,239","MSSA,MRSA",PVL*,59,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,1k,7000,CC8,8,MSSA,PVL*,52,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,1k,8000,CC8,"8,239","MSSA,MRSA",PVL*,50,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,10k,1000,CC8,8,MRSA,PVL+,1462,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,10k,2000,CC8,8,MRSA,PVL+,1082,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,10k,3000,CC8,8,MRSA,PVL+,820,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,10k,4000,CC8,8,MRSA,PVL+,652,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,10k,5000,CC8,8,MRSA,PVL+,559,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,10k,6000,CC8,8,MRSA,PVL+,486,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,10k,7000,CC8,8,MRSA,PVL+,423,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38694,10k,8000,CC8,8,MRSA,PVL+,384,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38695,1k,1000,CC1,1,MSSA,PVL*,159,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,1k,2000,CC1,1,MSSA,PVL*,108,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,1k,3000,CC1,1,MRSA,PVL*,80,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,1k,4000,"CC5,CC8","5,8",MSSA,PVL*,68,CC1,CC361/CC15,FALSE,FALSE,FALSE,FALSE
38695,1k,6000,CC1,1,MSSA,PVL*,55,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,1k,7000,CC8,8,MSSA,PVL*,49,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,1k,8000,CC8,8,MSSA,PVL*,48,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,1k,5000,CC8,8,MSSA,PVL*,63,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,10k,1000,CC1,109,MSSA,PVL-,1410,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,10k,2000,CC1,109,MSSA,PVL-,993,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,10k,3000,CC1,109,MSSA,PVL-,730,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,10k,5000,CC1,9,MSSA,PVL-,518,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,10k,6000,CC1,109,MSSA,PVL-,452,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,10k,7000,CC1,109,MSSA,PVL-,395,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,10k,8000,CC1,109,MSSA,PVL-,364,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38695,10k,4000,CC1,109,MSSA,PVL-,604,CC1,CC361/CC15,TRUE,FALSE,FALSE,FALSE
38696,1k,1000,CC291,291,MSSA,PVL*,144,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38696,1k,2000,CC291,291,MSSA,PVL*,105,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38696,10k,1000,CC291,291,MSSA,PVL*,1380,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38696,10k,2000,CC291,291,MSSA,PVL*,978,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38696,10k,3000,CC291,291,MSSA,PVL*,738,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38696,10k,4000,CC291,291,MSSA,PVL*,599,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38696,10k,5000,CC291,291,MSSA,PVL*,519,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38696,10k,6000,CC291,291,MSSA,PVL*,443,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38696,10k,7000,CC291,291,MSSA,PVL*,396,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38696,10k,8000,CC291,291,MSSA,PVL*,363,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38696,1k,3000,CC398,398,MRSA,PVL-,74,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38696,1k,4000,CC398,398,MRSA,PVL-,62,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38696,1k,5000,CC398,398,MRSA,PVL-,55,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38696,1k,6000,CC398,398,MRSA,PVL-,49,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38696,1k,7000,CC398,398,MRSA,PVL-,45,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38696,1k,8000,CC398,398,MRSA,PVL-,43,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38697,1k,7000,CC398,398,MRSA,PVL-,45,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38697,1k,8000,CC398,398,MRSA,PVL-,43,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38697,1k,1000,CC291,291,MSSA,PVL*,157,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38697,1k,2000,CC291,291,MSSA,PVL*,108,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38697,1k,3000,CC398,398,MRSA,PVL-,74,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38697,1k,4000,CC398,398,MRSA,PVL-,57,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38697,10k,1000,CC291,291,MSSA,PVL*,1371,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38697,10k,2000,CC291,291,MSSA,PVL*,979,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38697,10k,3000,CC291,291,MSSA,PVL*,711,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38697,10k,4000,CC291,291,MSSA,PVL*,584,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38697,10k,5000,CC291,291,MSSA,PVL*,505,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38697,10k,6000,CC291,291,MSSA,PVL*,435,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38697,10k,7000,CC291,291,MSSA,PVL*,382,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38697,10k,8000,CC291,291,MSSA,PVL*,354,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38697,1k,5000,CC398,398,MRSA,PVL-,52,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38697,1k,6000,CC398,398,MRSA,PVL-,47,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38698,1k,4000,CC398,398,MRSA,PVL-,64,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38698,1k,5000,CC398,398,MRSA,PVL-,57,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38698,1k,1000,CC291,291,MSSA,PVL+,149,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38698,1k,2000,CC291,291,MSSA,PVL*,116,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38698,10k,1000,CC291,291,MSSA,PVL*,1354,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38698,10k,2000,CC291,291,MSSA,PVL*,986,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38698,10k,3000,CC291,291,MSSA,PVL*,728,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38698,10k,4000,CC291,291,MSSA,PVL*,589,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38698,10k,5000,CC291,291,MSSA,PVL*,510,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38698,10k,6000,CC291,291,MSSA,PVL*,443,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38698,10k,7000,CC291,291,MSSA,PVL*,392,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38698,10k,8000,CC291,291,MSSA,PVL*,360,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38698,1k,3000,CC398,398,MRSA,PVL-,77,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38698,1k,6000,CC398,398,MRSA,PVL-,51,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38698,1k,7000,CC398,398,MRSA,PVL-,44,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38698,1k,8000,CC398,398,MRSA,PVL-,43,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38699,1k,1000,CC30,30,MSSA,PVL-,155,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,1k,2000,CC30,30,MSSA,PVL-,108,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,1k,3000,CC30,30,MSSA,PVL-,82,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,1k,4000,CC30,30,MSSA,PVL-,68,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,1k,5000,CC30,30,MSSA,PVL-,60,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,1k,6000,CC30,30,MSSA,PVL-,51,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,1k,7000,CC30,30,MSSA,PVL-,47,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,1k,8000,CC30,30,MSSA,PVL-,43,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,10k,2000,CC30,36,MRSA,PVL-,1038,CC30,CC30,TRUE,TRUE,FALSE,TRUE
38699,10k,3000,CC30,"30,36","MSSA,MRSA",PVL-,772,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,10k,4000,CC30,30,MSSA,PVL-,626,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,10k,5000,CC30,30,MSSA,PVL-,548,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,10k,6000,CC30,30,MSSA,PVL-,471,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,10k,7000,CC30,"30,36","MSSA,MRSA",PVL-,409,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,10k,8000,CC30,30,MSSA,PVL-,380,CC30,CC30,TRUE,TRUE,TRUE,TRUE
38699,10k,1000,CC30,36,MRSA,PVL-,1418,CC30,CC30,TRUE,TRUE,FALSE,TRUE
38700,1k,7000,CC5,149,MRSA,PVL*,50,CC15,CC15,TRUE,FALSE,FALSE,FALSE
38700,1k,2000,"CC8,CC15","8,15",MSSA,PVL*,118,CC15,CC15,FALSE,TRUE,TRUE,TRUE
38700,1k,3000,"CC8,CC15","8,15",MSSA,PVL*,84,CC15,CC15,FALSE,TRUE,TRUE,TRUE
38700,1k,4000,CC8,8,MSSA,PVL*,74,CC15,CC15,TRUE,FALSE,FALSE,FALSE
38700,1k,5000,"CC8,CC5","8,149","MSSA,MRSA",PVL*,63,CC15,CC15,FALSE,FALSE,FALSE,FALSE
38700,1k,6000,CC5,149,MRSA,PVL*,54,CC15,CC15,TRUE,FALSE,FALSE,FALSE
38700,1k,8000,CC5,149,MRSA,PVL*,48,CC15,CC15,TRUE,FALSE,FALSE,FALSE
38700,1k,1000,CC15,"15,582",MSSA,PVL*,156,CC15,CC15,TRUE,TRUE,TRUE,TRUE
38700,10k,1000,CC15,15,MSSA,PVL*,1429,CC15,CC15,TRUE,TRUE,TRUE,TRUE
38700,10k,2000,CC15,15,MSSA,PVL*,999,CC15,CC15,TRUE,TRUE,TRUE,TRUE
38700,10k,3000,CC15,15,MSSA,PVL*,740,CC15,CC15,TRUE,TRUE,TRUE,TRUE
38700,10k,4000,CC15,15,MSSA,PVL*,598,CC15,CC15,TRUE,TRUE,TRUE,TRUE
38700,10k,5000,CC15,15,MSSA,PVL*,520,CC15,CC15,TRUE,TRUE,TRUE,TRUE
38700,10k,6000,CC15,15,MSSA,PVL*,452,CC15,CC15,TRUE,TRUE,TRUE,TRUE
38700,10k,7000,CC15,15,MSSA,PVL*,399,CC15,CC15,TRUE,TRUE,TRUE,TRUE
38700,10k,8000,CC15,15,MSSA,PVL*,365,CC15,CC15,TRUE,TRUE,TRUE,TRUE
38701,1k,5000,CC398,398,MRSA,PVL-,54,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38701,1k,7000,CC398,398,MRSA,PVL-,45,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38701,1k,8000,CC398,398,MRSA,PVL-,43,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38701,1k,1000,CC291,291,MSSA,PVL*,152,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38701,1k,2000,CC291,291,MSSA,PVL*,109,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38701,1k,3000,CC398,398,MRSA,"PVL-,PVL+",74,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38701,1k,4000,CC398,398,MRSA,PVL-,62,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38701,10k,1000,CC291,291,MSSA,PVL*,1451,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38701,10k,2000,CC291,291,MSSA,PVL*,1025,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38701,10k,3000,CC3629,3629,MSSA,PVL*,753,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38701,10k,4000,CC291,291,MSSA,PVL*,592,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38701,10k,5000,CC291,291,MSSA,PVL*,519,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38701,10k,6000,CC291,291,MSSA,PVL*,439,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38701,10k,7000,CC291,291,MSSA,PVL*,389,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38701,10k,8000,CC291,291,MSSA,PVL*,359,"",CC398/CC5561,TRUE,FALSE,FALSE,FALSE
38701,1k,6000,CC398,398,MRSA,PVL-,50,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
38702,1k,1000,CC8,"8,646","MRSA,MSSA","PVL+,PVL*",146,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,1k,2000,CC8,8,MSSA,PVL*,121,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,1k,3000,CC8,8,"MSSA,MRSA",PVL*,87,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,1k,4000,CC8,8,MSSA,PVL*,76,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,1k,5000,CC8,8,MSSA,PVL*,66,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,1k,6000,CC8,8,MSSA,PVL*,54,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,1k,7000,CC8,8,MSSA,PVL*,50,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,1k,8000,CC8,8,MSSA,PVL*,48,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,10k,1000,CC8,8,MRSA,PVL*,1435,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,10k,2000,CC8,8,MRSA,PVL+,1024,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,10k,3000,CC8,8,MRSA,PVL*,796,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,10k,4000,CC8,8,MRSA,PVL*,641,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,10k,5000,CC8,8,MRSA,PVL*,548,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,10k,6000,CC8,8,MRSA,PVL+,471,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,10k,7000,CC8,8,MRSA,PVL+,410,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38702,10k,8000,CC8,8,MRSA,PVL+,371,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38703,1k,1000,CC8,250,MRSA,PVL*,149,CC8,CC8,TRUE,TRUE,FALSE,TRUE
38703,1k,2000,CC8,8,MSSA,PVL*,116,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38703,1k,3000,CC8,8,"MSSA,MRSA",PVL*,87,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38703,1k,4000,CC8,8,MSSA,PVL*,77,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38703,1k,5000,CC8,8,MSSA,PVL*,68,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38703,1k,6000,CC8,8,MSSA,PVL*,54,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38703,1k,7000,CC8,8,MSSA,PVL*,51,CC8,CC8,TRUE,TRUE,TRUE,TRUE
38703,1k,8000,CC8,8,MSSA,PVL*,49,CC8,CC8,TRUE,TRUE,TRUE,TRUE
